text,id,reply_msg_id,sender_id,added_user,date
"Ответы из архива переписки по поводу перевода номера:

Рекомендуем Вам ознакомиться с инструкцией по подключению перевода на оператора:
https://help.just-ai.com/#/docs/ru/telephony/switch_to_operator
Подробнее о типе ответа switch здесь: https://help.just-ai.com/#/docs/ru/bot_answers/reply_types?id=switch 

Продублирую Вам полную инструкцию для подключения АТС и Aimylogic для передачи номера звонящего:

Настройка АТС:
1. Подключить к АТС номера телефонов.
2. Создать sip trunk, не требующий регистрации, для подключения Aimylogic. Настроить ограничения на получение вызова по этому транку на наши IP, из соображений безопасности.
3. Проверить? что входящие вызовы по этому транку попадают в нужный контекст на АТС.

Настройка Aimylogic:
На стороне Aimylogic создать sip подключение с login: match_trusted_ip_port, в качестве сервера указать ip адрес вашей АТС, порт в соответствии с вашими настройками. Отключить регистрацию для этого подключения.",48476,48462,1761984533,False,1671186528.0
"либо да либо ответ на конкретный вопрос по конкретному способу, описанному в вопросе. 

когда переписывались еще год назад с ТП по этому поводу, отвечали очень хорошо и подробно )",48475,48474,1761984533,False,1671185927.0
Но я не уверен что ТП поняли вопрос,48474,-1,527470350,False,1671185813.0
Коллега выше скрин прислал ),48473,48431,527470350,False,1671185788.0
а что сейчас техподдержка отвечает по поводу переключения с определением номера в aimylogic?,48472,48470,1761984533,False,1671185753.0
хотя там тоже есть графический J-Graph ),48471,48469,1761984533,False,1671185686.0
т.е. практика покажет... )),48470,48468,527470350,False,1671185686.0
@sanechik_omg тогда вам придется учить матчасть... в Jacp-е вобщем то все на JS,48469,-1,527470350,False,1671185646.0
"по факту в  aimylogic мы так и не дошли до переключения с определением. 
перешли на JAICP и реализовали уже там.

теоретически, принцип тот же.
в aimylogic либо вставить код в раздел, либо в блоке ""Переключение"" будет настройка передачи заголовка.

но это не точно)",48468,48466,1761984533,False,1671185629.0
Нет,48467,48464,349278159,False,1671185569.0
"Если да, то давайте ща протестю",48466,-1,697113421,False,1671185463.0
"Я не пробовал. Дело в том, что я не особо понимаю, что делать с этим кодом (и в принципе не шарю в js). Мне вставить этот код в блок код и больше ничего? Или как?",48465,48464,697113421,False,1671185453.0
